store_id,name,suburb,state,postcode,address_line,latitude,longitude,phone,is_trading,skus_checked,has_wayfinding,sample_aisle
COL:5690,Coles Thornton,Thornton,NSW,2322,Taylor Ave & Thomas Cooke Dve,-32.777006,151.639069,(02) 5730 2110,True,"8150288,439693,9107728,8379529,9052681,5519494,7667368,7667244,3892839,7357123,1993256,8476128,1850667,1850656,1993267,1079786,3893478,1079800,1909941,3387916",True,Dairy
COL:5691,Coles Moss Vale,Moss Vale,NSW,2577,7 Kirkham St,-34.550309,150.372262,(02) 4869 5417,True,"8150288,439693,8379529,5519494,9052681,9107728,7667368,7357123,9760091,8476128,7667244,1993267,3387916,3892839,1993256,1079800,7239433,8476117,301721,2750602",True,Back wall
COL:5692,Coles Tea Gardens,Tea Gardens,NSW,2324,Myall Rd,-32.652476,152.149527,(02) 4997 2603,True,"439693,8150288,8379529,9052681,3892839,5519494,9107728,7667368,3387916,7667244,3893478,1993256,8476128,7239433,1993267,1850656,301721,7258880,1850667,3387905",True,Back wall
COL:5696,Coles Killarney Vale,Killarney Vale,NSW,2261,Wyong St & South St,-33.365677,151.461167,(02) 4332 7492,True,"439693,8150288,8379529,9052681,9107728,5519494,7667368,3892839,1993256,7667244,3387916,1993267,7357123,1079800,1079786,7239433,3893478,8476128,9760091,2750602",True,Dairy
COL:5698,Coles Thirroul,Thirroul,NSW,2515,282 Lawrence Hargrave Drive,-34.315327,150.921733,(02) 4267 1587,True,"439693,8150288,8379529,9052681,5519494,9107728,1993267,8476128,1993256,3892839,2750602,9760091,7258880,7667368,5357053,2917967,6759482,7357123,1079786,7667244",True,Aisle 1
COL:5714,Coles Wellington,Wellington,NSW,2820,128 - 140 Percy St,-32.554805,148.942787,(02) 6845 4400,True,"8150288,439693,7667368,9107728,8379529,9052681,5519494,7667244,7357123,8476128,1850656,7239433,2750602,1993256,3387916,3892839,8647,301721,1850667,3387905,1079800,1909941,1079786,9760091,2791938,6759482,1105004,2791949,6451013,1913790,2791950,5458210,7193274,3179657,4824856,1260754,1072539,7258880,9759944,8476117,9760047,9760070,4499631,1852210,455849,3187597,403029,1902454",True,Dairy
COL:5726,Coles Chittaway Point,Chittaway Point,NSW,2261,Chittaway Rd & Wyong Rd,-33.326975,151.42928,(02) 4388 4744,True,"8150288,439693,8379529,9107728,9052681,3892839,7667368,7357123,9760091,1993256,3387916,5519494,1079800,7667244,3893478,1993267,8476128,7239433,2917967,1850667",True,Dairy
COL:5730,Coles Kincumber,Kincumber,NSW,2251,Avoca Drive,-33.467293,151.382996,(02) 4368 8700,True,"439693,8150288,8379529,9052681,9107728,5519494,3892839,7667368,9760091,1993256,1993267,7667244,8476128,3387916,3893478,7357123,2750602,3892817,7239433,2807109",True,Dairy
COL:5733,Coles Umina Beach,Umina Beach,NSW,2257,4 Oscar St,-33.521081,151.317271,(02) 7203 8300,True,"439693,8150288,8379529,9052681,9107728,5519494,7667368,1993256,1993267,7667244,3892839,1850656,9760091,8476128,7357123,7239433,3387916,1079800,3893478,3387905,1850667,2807109,2917967,2589992,9760070,1079786,4499631,1852210,7258880,301721,5357053,2750602,9759944,6759482,2412734,3892817,1156640,4204352,403029,6501304,8476117,1902465,1485288,1911604,1260754,6037761,3187600,9760047",True,Back wall
COL:5736,Coles Helensburgh,Helensburgh,NSW,2508,Walker St & Short St,-34.191622,150.981985,(02) 4299 0200,True,"439693,8150288,8379529,9107728,5519494,9052681,3892839,1993256,1993267,7667368,3387916,7357123,9760091,1909941,8476128,1913790,2750602,3893478,3387905,5357053",True,Back wall
COL:5751,Coles Local Pagewood,Eastgardens,NSW,2036,6 Tingwell Blvd Eastgardens,-33.94164,151.225346,(02) 7231 1800,True,"439693,8150288,8379529,9052681,5519494,1993256,9760091,2750602,9107728,9760070,1993267,9759944,5458210,5593191,9760047,7667368,7357123,3387916,2917967,3387905",True,Dairy
COL:5755,Coles Narromine,Narromine,NSW,2821,Dandaloo St,-32.23222,148.238823,(02) 6889 4703,True,"8150288,2791938,9052681,439693,7667368,9107728,8379529,2791950,5519494,1909941,301721,1913790,8476128,7239433,7357123,7667244,1850656,1993256,2791949,2750602",True,End aisle 3-4
COL:5759,Coles Budgewoi,Budgewoi,NSW,2262,Noela Pl & Tenth Ave,-33.233581,151.554132,(02) 4390 6000,True,"439693,8150288,9052681,8379529,7667368,9107728,3892839,5519494,7667244,1993256,7239433,3892817,3893478,7357123,8476128,1993267,3387905,1850667,1850656,3387916,1079800,2750602,301721,1079786,1913790,2917967,9760070,1909941,9760091,6759482,7258880,1911604,1852210,1260754,4499631,403029,2807109,4824856,455849,2412734,8647,8476117,1909952,6450917,2589992,6501304,3187600,9760047",True,Dairy
COL:5769,Coles Mt Annan,Mount Annan,NSW,2567,Waterworth Dr & Holdsworth Dr,-34.05035,150.755306,(02) 4636 9300,True,"8150288,439693,9107728,8379529,5519494,9052681,7667368,3892839,9760091,1993256,7357123,7667244,1079800,8476128,1993267,1850656,1850667,3186175,3387916,1079786",True,Aisle 1
COL:5770,Coles Fairfield West - Sydney,Fairfield West,NSW,2165,368 Hamilton Rd,-33.868684,150.923519,(02) 9616 5100,True,"8150288,439693,7667368,9760091,5519494,9052681,3186175,8379529,9107728,301721,9760070,2750602,7357123,9759944,8476128,7667244,5458210,3387916,1850656,1850667",True,Aisle 1
COL:5771,Coles Bonnells Bay,Bonnells Bay,NSW,2264,330 Fishery Point Rd,-33.11083,151.531955,(02) 4973 7800,True,"8150288,439693,9107728,8379529,9052681,3892839,5519494,7667368,1993256,3893478,1993267,3387916,8476128,7667244,7239433,1079800,3892817,1850656,3387905,7357123,403029,9760091,1850667,301721,2917967,1079786,4499631,1911604,2750602,1909941,1913790,7258880,3187600,9760070,1909952,6451013,5458210,2589992,6759482,8647,8060050,1156640,5593191,3931362,3186175,2412734,2635444,4824856",True,Aisle 1
COL:5773,Coles Chatswood Chase,Chatswood,NSW,2067,"345 Victoria Ave, Chatswood Nsw 2067",-33.793699,151.186417,(02) 8448 5200,True,"439693,9760091,8150288,5519494,9052681,3186175,8379529,9107728,9759944,9760070,2750602,1993256,7357123,5458210,5458243,7667368,9760047,3387916,1909941,8476128",True,Back wall
COL:5777,Coles North Richmond,North Richmond,NSW,2754,8 - 16 Riverview St,-33.581299,150.719941,(02) 4545 8200,True,"8150288,439693,9107728,8379529,9052681,5519494,7667368,7357123,7667244,3892839,9760091,2750602,1993256,3387916,3892817,1993267,1850656,8476128,1079800,9411784",True,Back wall
COL:5779,Coles Lindfield,Lindfield,NSW,2070,376-384 Pacific Highway,-33.774047,151.166569,(02) 9641 9600,True,"8150288,439693,8379529,9760091,5519494,9107728,9052681,7357123,3186175,9759944,9760070,8647,2750602,1993256,8476128,9760047,5458210,1993267,3387916,3892839,7667368,5458243,5357053,7258880,1909941,1079800,3893478,2589992,8476117,5593191,403029,3387905,5562926,301721,1850667,3070829,1913790,2807109,1909952,2917967,4499631,7667244,1104147,1079786,1156640,6759482,7239433,1260754",True,Back wall
COL:5784,Coles Amaroo,Amaroo,ACT,2914,Horse Park Dr,-35.164593,149.131995,(02) 6223 0500,True,"8150288,439693,9107728,8379529,9052681,5825898,7667368,9760091,7683397,3186175,2750602,2917967,1850656,5825901,5519494,7357123,1993256,1993267,3002148,1909941,3002160,7667244,1079786,5458210,2589992,1850667,1156640,7239433,1079800,6451013,403029,301721,9760070,9411784,1260754,1071070,9759944,7258880,1909952,1913790,1911604,5458243,2807109,8060050,2412734,1852210,5477113,4204352",True,Dairy
COL:5791,Coles Macquarie Centre,Macquarie Park,NSW,2113,197 - 223 Herring Road (Macquarie Centre),-33.77814,151.120975,(02) 8870 2300,True,"8150288,439693,9760091,8379529,9052681,5519494,9107728,3186175,1993256,7667368,9759944,9760070,8476128,7357123,5458210,1993267,3387916,2750602,1909941,5458243",True,Aisle 12
COL:5792,Coles Greenacre,Greenacre,NSW,2190,13-19 Boronia Rd (Near Waterloo Rd),-33.906258,151.056122,(02) 8709 0400,True,"8150288,439693,5519494,7667368,9052681,9760091,7357123,8379529,9107728,3186175,8476128,9760070,2750602,1850656,7667244,301721,1993267,1993256,5458210,1850667",True,Back wall
COL:5793,Coles Merrylands,Merrylands,NSW,2160,4 Mcfarlane St,-33.834581,150.990835,(02) 8868 1200,True,"8150288,439693,7667368,9052681,5519494,9760091,8379529,7357123,9107728,3186175,301721,2750602,1850656,9760070,1909941,5458210,1993256,1850667,8476128,2917967,7667244,1993267,7239433,3387916,3387905,5458243,3892839,9759944,1079786,8647,1079800,5593191,2589992,2807164,9760047,4499631,1104147,403029,1913790,1260754,1156640,6451013,3892817,2807109,4824856,5562926,7258880,6501304",True,Back wall
COL:5796,Coles South Tamworth,South Tamworth,NSW,2340,4-10 Kathleen St,-31.104636,150.918802,(02) 6760 1400,True,"8150288,8203067,7667368,9107728,5526762,8203090,5519494,7667244,5979268,5179910,7357123,7239433,1850656,9052739,1850667,301721,4499631,2918347,2917967,2465446",True,Dairy
COL:5797,Coles Shellharbour,Shellharbour,NSW,2529,Lake Entrance Rd,-34.564947,150.837256,(02) 4295 8300,True,"8150288,439693,8379529,9107728,5519494,9052681,7667368,7667244,1993267,1993256,7357123,7239433,3892839,1850667,8476128,1850656,9760091,7258880,2917967,3893478,3387916,8647,1079800,301721,2750602,7193274,8476117,6451013,4824856,2807109,2412734,9760070,9759944,2589992,3186175,4499631,1852210,1260754,8060050,3892817,403029,1156640,3387905,1079786,6759482,3492670,1909941,1911604",True,Dairy
COL:5798,Coles Mayfield,Mayfield,NSW,2304,Maitland Rd & Nile St,-32.901117,151.742161,(02) 8327 8400,True,"439693,8150288,9052681,8379529,3892839,9107728,5519494,7667368,1993256,3892817,1993267,7667244,3893478,7239433,8476128,1079800,3387916,2807109,9760091,7357123",True,Dairy
COL:5800,Coles Narellan,Narellan,NSW,2567,326 Camden Valley Way,-34.039142,150.737459,(02) 4645 7100,True,"8150288,439693,8379529,9107728,5519494,9052681,7667368,9760091,7667244,7357123,1993267,3186175,3892839,1993256,1850667,9759944,1079800,3387916,7239433,2750602",True,Dairy
COL:5801,Coles Top Ryde,Ryde,NSW,2112,Corner Blaxland Road & Devlin Street,-33.811577,151.106984,(02) 8878 8100,True,"439693,8150288,8379529,9052681,5519494,9760091,9107728,3186175,7667368,2750602,7357123,9760070,1993256,8476128,1993267,9759944,5458210,7667244,3892839,5593191",True,Dairy
COL:5802,Coles Tarneit Central,Tarneit,VIC,3029,Corner Leakes Rd & Derrimut Rd,-37.835108,144.691704,(03) 8065 6800,True,"8150288,439693,9107728,7667368,9052681,3186175,8379529,7828977,9760091,1909941,5477930,1993256,301721,2750602,2917967,5458210,7239433,9760070,1993267,1850656",True,Dairy
COL:5803,Coles Bushland Beach,Bushland Beach,QLD,4818,Cnr Mt Low Parkway & Lionel Turner Drive,-19.198085,146.67257,(07) 4401 6700,True,"8150288,439693,9107728,8379529,8793980,5519494,7667368,7357123,5526762,1902454,7871660,3819840,8379595,9411784,5979268,1850656,7667244,9052739,9768730,1850667",True,Dairy
COL:5804,Coles Tarneit Davis Road,Tarneit,VIC,3029,200 Hummingbird Boulevard,-37.833759,144.650923,(03) 9084 7500,True,"8150288,439693,9107728,7667368,8379529,9052681,3186175,7828977,9760091,1909941,2917967,301721,5477930,2750602,1850656,2589992,1993256,1156640,7667244,4490331,1079786,5458210,1071070,9759944,1079800,1260754,1993267,1850667,1909952,4182384,9760070,7239433,403029,5620760,6450917,5410316,5458243,1852210,4499631,2589981,4201140,2807109,4204352,1913790,8011532,9321070,2412734,3647722",True,Back wall
COL:5806,Coles Willowdale,Denham Court,NSW,2565,5 Willowdale Drive,-33.9763,150.812003,(02) 8763 8100,True,"8150288,439693,7667368,9107728,9760091,3186175,9052681,5519494,8379529,7357123,301721,7667244,2750602,1850656,9760070,1993267,1850667,1993256,7239433,9759944,1079786,3387916,1909941,5458210,3892839,6451013,1104147,8476128,5458243,3387905,3892817,2917967,5593191,403029,1260754,1079800,2589992,9760047,8060050,4182384,7258880,1156640,252739,1852210,2412734,2807164,2589981,2807109",True,Dairy
COL:5807,Coles Lake Macquarie,Mount Hutton,NSW,2290,Wilsons Road,-32.984483,151.67268,(02) 4050 2100,True,"8150288,439693,8379529,9107728,9052681,7667368,3892839,5519494,7667244,3893478,1993256,1993267,7239433,1079800,7357123,1850667,1850656,3387916,8476128,3892817",True,Back wall
COL:5828,Coles Thurgoona Village,Thurgoona,NSW,2640,30 Diamond Dr,-36.04463,146.99661,(02) 6048 2700,True,"8150288,439693,9107728,3186460,8379529,7667368,9052681,5562926,3186481,8265960,1850656,7667244,1909941,1079786,1850667,7239433,3186459,9760091,9411784,2917967",True,Dairy
COL:5830,Coles Maiden Gully,Maiden Gully,VIC,3551,715 Calder Hwy,-36.743084,144.208792,(03) 4448 4200,True,"8150288,439693,9107728,8379529,7667368,9052681,1850656,7667244,9411784,4201208,1850667,1993256,2750602,1079786,9760091,7239433,301721,9759944,7497814,7828977",True,Dairy
COL:5832,Coles Joyner,Joyner,QLD,4500,27/31 Youngs Crossing Rd,-27.283426,152.95028,(07) 3093 6800,True,"8150288,8203067,8203090,9107728,5526762,8793980,7667368,1850656,1994634,1850667,5519494,9411784,2918347,4369680,7871660,7357123,1079786,7667244,4369829,5979268",True,Back wall
COL:6522,Coles Riverlea,Riverlea Park,SA,5120,2 Central Dr,-34.653539,138.535514,(08) 8286 3500,True,"8150288,439693,9107728,8379529,7667368,5477930,439682,301721,1850656,2750602,7828977,3186175,1156640,5410316,7667244,1850667,2589992,9760091,1079786,7916101",True,Back wall
COL:7266,Coles Mornington Tyabb Road,Mornington,VIC,3931,61 Mornington Tyabb Road,-38.23339,145.051068,(03) 5972 3200,True,"439693,8150288,8379529,9107728,9052681,1993256,7667368,2750602,9760091,9759944,7667244,5477930,5410316,9321070,2807109,7239433,1993267,9411784,1850656,6450917",True,Back wall
COL:7500,Coles Sorell,Sorell,TAS,7172,12 Cole St,-42.782181,147.565333,(03) 6269 1400,True,"439693,8150288,8379529,9052681,7667368,7483784,9107728,2918314,1993256,5083570,1850656,5477930,301721,5410316,7483810,7239433,1850667,5301547,1079390,7667244,8006736,2807109,8867657,8267842,5634357,7483897,403029,5460686,5357053,4499631,5169596,1079389,5458210,4950894,2412734,5634380,1852210,4824856,1260754,9553971,455849,2807164,5321191,7292254,7199055,5891600,6684146,9760091",True,Dairy
COL:7501,Coles Armstrong Creek,Armstrong Creek,VIC,3217,Surf Coast Hwy,-38.227766,144.339934,(03) 7033 1300,True,"8150288,439693,8379529,9107728,9052681,7667368,1993256,9321070,4201140,4490331,9760091,1850667,5357053,2750602,1850656,2807109,5477930,7828977,9321138,7497814",True,Dairy
COL:7502,Coles Mowbray,Mowbray,TAS,7248,Cnr Invermay Rd & Joffre St,-41.405731,147.132266,(03) 6324 4700,True,"8150288,439693,7667368,9052681,8379529,9107728,7483784,2918314,1850656,1993256,301721,7667244,1850667,7239433,7483810,5083570,5477930,5301547,8006736,4499631",True,Back wall
COL:7505,Coles Sandy Bay,Sandy Bay,TAS,7005,246 Sandy Bay Rd,-42.895824,147.327594,(03) 6234 3291,True,"8150288,439693,9052681,8379529,7483784,9107728,1993256,7667368,5477930,7483810,2918314,5410316,5083570,8267842,1079390,1850656,5460686,7239433,5301547,1850667",True,Aisle 1
COL:7523,Coles New Town,New Town,TAS,7008,1 Risdon Rd,-42.855634,147.305763,(03) 6161 5300,True,"8150288,439693,9052681,8379529,7667368,9107728,7483784,2918314,1993256,5477930,7483810,5083570,8267842,5410316,1850656,1079390,1850667,5301547,301721,403029",True,Dairy
COL:7541,Coles Burnie,Burnie,TAS,7320,26 Mount St,-41.051367,145.904318,(03) 6431 4188,True,"8150288,439693,7667368,8379529,5083570,5301547,9052681,9107728,7483784,1993256,8006736,5460686,1850656,4200125,2918314,7667244,8267842,5321191,7239433,1850667",True,Aisle 7
COL:7542,Coles Currambine,Currambine,WA,6028,Cnr Currambine And Connolly Drive,-31.726089,115.744934,(08) 6402 4700,True,"8150288,439693,5593963,9108061,7667368,69131,6787025,8258400,9416755,5066120,7034838,7667244,3058255,1850656,1104191,8257066,9760091,1850667,8794892,7239433",True,Back wall
COL:7543,Coles Florida,Dawesville,WA,6211,71 Dandaragin Drive,-32.630123,115.630696,(08) 9587 5900,True,"8150288,439693,5593963,9108061,7667368,6787025,8258400,1104191,6000830,5066120,7239433,1850656,2840374,8794892,69131,7667244,7034838,3058255,1850667,301721",True,Back wall
COL:7544,Coles Fremantle,Fremantle,WA,6160,24 Cantonment St,-32.051875,115.746909,(08) 6232 2000,True,"439693,8150288,7667368,5593963,8794892,6787025,7034838,5066120,9108061,2840374,7153597,8258400,5066119,3058255,5066094,2840410,69131,6000830,1104191,5066152,5290032,2917854,1850656,3058277,1850667,1105004,9760091,2807109,301721,7239433,9416755,6167825,7667244,6684146,1079786,75393,5357053,4950894,4499631,403029,1260754,4204352,6501304,1852210,7022373,3762196,8257066,3488980",True,Back wall
COL:7545,Coles Hilton,Hilton,WA,6163,285 South Street,-32.063715,115.781699,(08) 6185 6800,True,"439693,8150288,5593963,7667368,6787025,9108061,6000830,8258400,5066120,5066119,2840374,1104191,8794892,69131,3058255,7034838,2807109,9760091,5357053,6167825",True,Back wall
COL:7546,Coles Box Hill Central,Box Hill,VIC,3128,"Box Hill Central, Corner Carrington Road & Thurston Street",-37.819572,145.119981,(03) 9140 0100,True,"8150288,439693,9760091,9052681,8379529,2750602,9107728,7667368,3186175,9760070,1909941,2917967,9759944,1913790,5477930,7828977,1993256,5593191,1104147,1156640",True,Dairy
COL:7547,Coles Glebe Hill,Howrah,TAS,7018,Cnr Pass Road And Grange Road,-42.88787,147.427516,(03) 6161 8500,True,"8150288,439693,8379529,9107728,9052681,7483784,7667368,2918314,1993256,5477930,1850656,7483810,5410316,1850667,7667244,7239433,5301547,5083570,301721,1079390,5460686,7828977,403029,1260754,4200125,8267842,4204352,1079786,2807109,4499631,2412734,5357053,5458210,8867657,7497814,7199055,1852210,6706012,7258880,5169596,7292254,1771028,4950894,1079389,4163700,9760091,9553971,2635444",True,Back wall
COL:7549,Coles Box Hill Carmel Village,Box Hill,NSW,2765,745 Windsor Rd,-33.658873,150.879731,(02) 8652 1200,True,"8150288,439693,9107728,8379529,9760091,3186175,7667368,9052681,5519494,7357123,9760070,2750602,7667244,2917967,1993267,3387916,1909941,1850656,301721,1993256,3387905,9759944,1850667,6451013,5458210,2589992,5593191,1260754,3892839,3892817,8476128,1104147,1071070,2807109,1079800,7497814,8060050,4182384,5458243,7258880,1156640,1909952,1079786,3893478,403029,7239433,3492670,1852210",True,Back wall
COL:7554,Coles Lisarow,Lisarow,NSW,2250,11 Parsons Rd,-33.385491,151.367588,(02) 4328 0000,True,"8150288,439693,9107728,8379529,9052681,7667368,5519494,3892839,7667244,1993267,7239433,1993256,8476128,1850667,7357123,3892817,1850656,3893478,3387916,1909941",True,Aisle 13
COL:7555,Coles Medowie,Medowie,NSW,2318,Ferodale Road & Medowie Road,-32.739975,151.86483,(02) 4982 9600,True,"8150288,439693,8379529,9107728,9052681,7667368,5519494,3892839,7667244,1993256,3893478,7357123,1909941,7239433,8476128,3387916,1079800,1913790,1850656,1993267",True,Back wall
COL:7556,Coles Penrith Westfield,Penrith,NSW,2750,585 High Street,-33.751171,150.693701,(02) 4749 6400,True,"8150288,439693,9052681,9107728,8379529,7667368,5519494,9760091,1993256,7667244,7357123,1993267,3892839,1850656,3186175,1850667,8476128,7239433,9760070,301721",True,Dairy
COL:7558,Coles Revesby,Revesby,NSW,2212,20-30 Blamey Street,-33.953336,151.013292,(02) 8723 6400,True,"8150288,439693,5519494,9052681,9760091,7667368,9107728,8379529,1993256,7357123,1993267,3186175,1850656,9759944,7667244,8476128,9760070,2750602,3892839,3387916",True,Dairy
COL:7559,Coles Deception Bay,Deception Bay,QLD,4508,Cnr Deceptionbay Rd & Bay Ave,-27.193589,153.0288,(07) 2005 2000,True,"8150288,8203067,8203090,8793980,7667368,9107728,5526762,1850656,1850667,1994634,7871660,9052739,7239433,7667244,9411784,1993245,2918347,5979268,5519494,4369829",True,Back wall
COL:7561,Coles Boorooma,Boorooma,NSW,2650,4-6 Messenger Avenue,-35.075976,147.35839,(02) 5976 1600,True,"8150288,439693,5562926,9107728,9052681,7667368,8379529,5165052,5564579,8265960,1993256,7667244,5519494,4485648,1850656,1850667,1079800,1993267,7239433,2750602",True,Dairy
COL:7562,Coles Racecourse,Launceston,TAS,7250,15 Racecourse Cres,-41.42902,147.147442,(03) 6388 1100,True,"8150288,439693,9052681,8379529,7483784,7667368,9107728,2918314,1993256,1850656,5083570,7483810,301721,1850667,7667244,7239433,8267842,5301547,1079390,8006736",True,Dairy
COL:7563,Coles Caringbah,Caringbah,NSW,2229,1 President Ln,-34.042082,151.120072,(02) 8556 9600,True,"439693,8150288,8379529,9052681,9107728,5519494,7667368,1993267,1993256,9760091,7667244,8476128,1850667,9759944,3892839,1079800,7239433,7357123,7258880,9760070",True,Dairy
COL:7565,Coles Salamander Bay,Salamander Bay,NSW,2317,Salamander Way & Bagnall Beach Rd,-32.736193,152.106757,(02) 4919 2500,True,"439693,8150288,8379529,9052681,9107728,5519494,3892839,7667368,7667244,3893478,7239433,1993256,1993267,3892817,8476128,3387916,1850656,1850667,3387905,9760091",True,Dairy
COL:7567,Coles Providence,South Ripley,QLD,4306,75 Barrams Rd,-27.693717,152.816769,(07) 2890 2200,True,"8150288,8203067,9107728,8203090,7667368,8793980,7871660,5526762,1850656,9052739,7357123,3186175,1850667,9760091,1079786,2918347,7667244,1994634,2917967,1071070",True,Aisle 3
COL:7569,Coles East Village,Zetland,NSW,2017,Odea Ave,-33.904155,151.213538,(02) 8344 6200,True,"439693,8150288,9052681,9760091,8379529,1993256,9760070,5519494,9107728,2750602,7667368,9759944,5593191,2917967,1993267,8476128,5458210,9760047,4163903,3186175",True,Aisle 14
COL:7572,Coles Schofields,Schofields,NSW,2762,227 Railway Terrace,-33.70503,150.874876,(02) 9172 9400,True,"8150288,439693,9107728,8379529,3186175,7667368,9052681,9760091,5519494,7357123,2750602,1850656,1909941,1850667,1993256,9760070,2589992,5458210,7667244,9759944",True,Back wall
COL:7574,Coles Chadstone Village,Ashwood,VIC,3148,Warrigal Rd,-37.879799,145.091457,(03) 7005 6900,True,"8150288,439693,8379529,9052681,9107728,9760091,7667368,2750602,1993256,5477930,3186175,9759944,9760070,9321070,5410316,1850667,7828977,1993267,5458210,9411784",True,Dairy
COL:7577,Coles Crows Nest,Crows Nest,NSW,2065,101-110 Willoughby Road,-33.823112,151.201096,(02) 7955 9100,True,"439693,8150288,9052681,8379529,5519494,9107728,9760091,1993256,9760070,7667368,1993267,8476128,2750602,7357123,6759482,8647,9760047,9759944,7258880,2589992,5357053,3892839,8476117,2807109,3387916,7667244,3186175,1850667,1079800,5593191,5610177,3387905,2917967,1850656,403029,1260754,3070829,1911604,3187600,7239433,1852210,5458243,3488980,301721,5458210,3893478,5562926,7497814",True,Dairy
COL:7587,Coles Wollongong,Wollongong,NSW,2500,Cnr Keira St & Crown Lane,-34.424184,150.892464,(02) 4220 6700,True,"8150288,439693,9052681,7667368,8379529,5519494,9107728,1993256,8476128,7667244,2750602,9760091,7357123,1850656,1993267,2589992,7239433,2917967,1850667,1079800",True,Dairy
COL:7588,Coles Local Milton Village,Milton,QLD,4064,12-36 Baroona Rd,-27.468064,153.002168,(07) 3170 1600,True,"8203067,8793980,5526762,8150288,8203090,5979268,9107728,5179910,1993245,4369680,1994634,5519494,7667368,7871660,2918347,4369920,9760091,9052739,4370023,9411784",True,Dairy
COL:7591,Coles Vincentia,Vincentia,NSW,2540,29 The Wool Rd,-35.069971,150.674248,(02) 4441 7396,True,"439693,8150288,8379529,9052681,5519494,9107728,7667368,3892839,1993256,8476128,7667244,3387916,7357123,1993267,7239433,3893478,1079800,3387905,9760091,2917967,6759482,1079786,9760070,2750602,1850667,1911604,8476117,3187600,1850656,5562926,7258880,5357053,1909941,2807109,9411784,4824856,5593191,9759944,8060050,3227159,1913790,8647,403029,2589992,5610177,9760047,9553971,7193274",True,Dairy
COL:7596,Coles Wetherill Park,Wetherill Park,NSW,2176,561-563 Polding Street,-33.859404,150.89756,(02) 9827 1400,True,"439693,8150288,7667368,9760091,5519494,9052681,8379529,3186175,9107728,301721,1850656,7667244,9760070,7357123,3387916,2750602,1850667,1993267,5458210,1993256,3892839,8476128,3387905,7239433,9759944,2589992,5458243,5593191,7258880,2412734,2917967,403029,2807164,1079800,1909941,1260754,1079786,8647,1156640,2807109,1104147,6759482,4824856,9760047,3893478,7497814,8893963,6451013",True,Dairy
COL:7601,Coles Springhill,Cranbourne,VIC,3977,Springhill Dr,-38.084233,145.291246,(03) 5991 8100,True,"8150288,439693,7667368,9107728,8379529,9052681,1850656,301721,7828977,1993256,3186175,1850667,2750602,9760091,7667244,5477930,7239433,1909941,1993267,2917967",True,Deli & seafood
COL:7602,Coles Eastlands,Rosny,TAS,7018,1 Bligh St,-42.865389,147.368843,(03) 6244 3944,True,"8150288,439693,8379529,9052681,7667368,9107728,7483784,1993256,2918314,5477930,5410316,1850667,1850656,7483810,5083570,8267842,7667244,1079390,7239433,5301547",True,Dairy
COL:7606,Coles Ulverstone,Ulverstone,TAS,7315,16 Reiby St,-41.15736,146.169829,(03) 6425 2700,True,"8150288,439693,7667368,5083570,8379529,7483784,9052681,9107728,5301547,2918314,1850656,1993256,5460686,4200125,8006736,5321191,7667244,7239433,7483810,8267842",True,Aisle 10
COL:7610,Coles Dalyellup,Dalyellup,WA,6230,19 Portobello Rd,-33.39894,115.635317,(08) 9745 2400,True,"8150288,439693,5593963,9108061,7667368,8258400,1104191,6787025,6167825,7667244,3058255,5066120,69131,1850656,6000830,1850667,7034838,1105015,301721,7239433",True,Back wall
COL:7611,Coles Craigieburn,Craigieburn,VIC,3064,Craigieburn Rd & Windrock Av,-37.592388,144.914996,(03) 8358 7200,True,"8150288,439693,7667368,9107728,8379529,9052681,9760091,3186175,5477930,2750602,301721,7828977,1850656,1909941,2917967,1850667,1993256,5410316,7239433,9760070,7667244,5458210,9759944,9321070,1071070,2589992,1079786,7258880,1260754,5891600,1993267,4824856,3647722,4490331,5458243,1156640,1913790,1104147,2807164,1079800,9760047,2807109,5620760,1909952,7497814,6759482,6450917,2412734",True,Dairy
COL:7612,Coles Brimbank,Deer Park,VIC,3023,Neale Rd & Station Rd,-37.751877,144.775587,(03) 9363 9100,True,"8150288,439693,7667368,8379529,9107728,9052681,9760091,5477930,3186175,7828977,301721,1993256,9760070,7667244,2750602,1850656,3647722,7239433,9759944,1850667,1260754,9321070,2917967,5410316,5620760,1909941,1913790,7258880,5891600,6450917,1993267,9760047,403029,4499631,6759482,4824856,5169596,2589992,9321138,368584,4985,5593191,9317935,1156640,2807109,4490331,2807164,455849",True,Dairy
COL:7616,Coles Woodend,Woodend,VIC,3442,Main Street,-37.358195,144.525689,(03) 8539 0700,True,"8150288,439693,8379529,9321070,9107728,9321138,9052681,7667368,5357053,9317935,2750602,9760091,9411784,4490331,9759944,2807109,1993256,2917967,9760070,5477930",True,Dairy
COL:7618,Coles Kangaroo Flat,Kangaroo Flat,VIC,3555,267 - 283 High Street,-36.810106,144.240595,(03) 5446 0300,True,"8150288,439693,8379529,9107728,7667368,9052681,7667244,1993256,9411784,1850667,1850656,7239433,4201208,2750602,9321070,301721,9760091,1993267,9411773,1079786,403029,425043,2917967,4203054,4824856,9321138,4499631,1913790,9759944,1902465,6759482,5357053,1260754,1909941,5410316,1902454,2412734,9760070,4490331,4201194,1079800,5477930,1852210,5169596,1156640,4950894,1911604,1909952",True,Dairy
